gene_id,log2FoldChange,padj
Os08g0462300,0.076211671,0.89724684
Os09g0512900,0.036450395,0.89724684
Os02g0161300,-0.047662409,0.897279646
Os08g0197200,-0.306255752,0.897335653
Os07g0472900,0.57063797,1.0
Os02g0681632,-0.06592704,0.897335653
Os02g0697900,0.10965971,0.897335653
Os01g0500825,0.227121737,0.897335653
Os11g0631825,-0.480637775,1.0
Os07g0595800,-0.066373241,0.897355421
Os12g0429900,0.22330449,0.897355421
Os04g0647900,0.083356917,0.897448209
Os01g0525350,-0.132553147,0.897459124
Os12g0204000,-0.382946031,0.897459124
Os05g0567900,0.147733155,0.897459124
Os01g0163000,-0.261168865,0.897459124
Os11g0516100,0.071603378,0.897459124
Os04g0503800,0.07873715,0.897459124
Os10g0177400,-0.09867087,0.897459124
Os02g0272800,0.066401496,0.897459124
Os04g0501200,0.050981158,0.897459124
Os02g0462800,-0.391216051,0.897459124
Os02g0462500,0.053212834,0.897459124
Os04g0249500,0.377084179,0.897459124
Os07g0603100,-0.082509761,0.897459124
Os05g0266900,-0.080492922,0.897459124
Os05g0563500,0.12653707,0.897459124
Os01g0184100,-0.233266339,0.897459124
Os04g0600000,0.084522266,0.897459124
Os07g0181700,-0.111888288,0.897459124
Os08g0525600,0.044818623,0.897459124
Os06g0134400,-0.119809985,0.897459124
Os02g0305700,-0.070011737,0.897459124
Os07g0595900,0.071404506,0.897459124
Os01g0535400,0.048028578,0.897459124
Os03g0227400,0.049840139,0.897530203
Os08g0511800,0.087382193,0.897530203
Os06g0604000,-0.135302626,0.897530203
Os01g0827700,-0.119463085,0.897530203
Os12g0527500,0.628296206,1.0
Os01g0781833,0.294310927,0.897530203
Os01g0909000,0.256570019,0.897530203
Os12g0114000,0.134020431,0.897530203
Os10g0430900,-0.047373132,0.897530203
Os02g0745800,-0.109958155,0.897530203
Os05g0183200,-0.566240813,1.0
Os03g0565100,0.043716063,0.897620387
Os03g0836000,0.117202203,0.897620387
Os03g0751100,-0.10170917,0.897620387
Os12g0104733,0.278417322,0.897620387
Os02g0523800,0.053490613,0.897620387
Os02g0593700,-0.055260951,0.897620387
Os05g0591400,0.634222646,1.0
Os07g0206850,0.560060031,1.0
Os10g0363500,0.084600067,0.897797711
Os02g0212900,0.096398547,0.897797711
Os01g0648000,-0.074287495,0.897797711
Os09g0407200,0.041724821,0.89789037
Os01g0784000,-0.090118054,0.89789037
Os05g0121700,-0.129444638,0.89789037
Os03g0781200,0.160495504,0.897903802
Os01g0935900,0.041278508,0.897903802
Os05g0145400,-0.075081838,0.897934639
Os05g0406700,0.085752408,0.897934639
Os11g0592900,0.067687564,0.89798496
Os03g0233800,-0.065185531,0.89798496
Os07g0271700,-0.336597113,0.89798496
Os04g0308100,-0.090959015,0.89798496
Os02g0685350,-0.537966874,1.0
Os12g0176700,-0.048575819,0.89809163
Os03g0602600,-0.105604934,0.898130751
Os03g0315200,-0.418595172,1.0
Os10g0438000,-0.065614208,0.898201723
Os02g0463500,-0.603999629,1.0
Os03g0752100,0.0674184,0.898291086
Os02g0816500,0.052255187,0.898291086
Os03g0156600,-0.580684741,1.0
Os02g0117900,0.067757418,0.898361164
Os03g0353600,-0.086247279,0.89843441
Os03g0405000,0.05605974,0.89843441
Os05g0170250,-0.58601191,1.0
Os03g0727800,0.095797231,0.898502156
Os12g0596201,0.100840369,0.898543854
Os06g0334300,-0.072786624,0.898558453
Os07g0634300,0.076542642,0.898558453
Os01g0680400,0.045503961,0.898558453
Os09g0453000,0.046975042,0.898558453
Os01g0219100,0.074535264,0.898558453
Os09g0512700,-0.05131547,0.898558453
Os06g0618600,0.042657274,0.898558453
Os07g0671500,-0.072908401,0.898558453
Os10g0341800,-0.105306093,0.898592112
Os07g0212300,0.107815136,0.898592112
Os03g0662000,-0.062830584,0.898592112
Os04g0201800,0.286256669,0.898593011
Os03g0127600,0.054955894,0.898593011
Os04g0642100,-0.075462406,0.898593011
Os07g0628700,-0.31402285,0.898593011
Os06g0150500,0.468438397,1.0
Os01g0763100,0.07565562,0.898891838
Os03g0793500,0.049256192,0.898891838
Os03g0338800,-0.138225375,0.898891838
Os05g0586400,-0.074613653,0.898891838
Os04g0449100,-0.170965555,0.89903714
Os06g0668000,-0.49137983,1.0
Os02g0328550,-0.080027612,0.899170035
Os08g0338600,0.056262903,0.899202768
Os06g0182100,-0.066710199,0.899273799
Os10g0150200,-0.141474575,0.899316943
Os03g0853700,-0.051172156,0.899329839
Os12g0634800,-0.08502382,0.899329839
Os01g0220100,-0.150102767,0.899329839
Os05g0372200,-0.043740296,0.899329839
Os06g0126400,0.758078449,1.0
Os06g0717200,0.079008357,0.899329839
Os01g0578500,0.161762709,0.899329839
Os01g0728150,-0.145671351,0.899329839
Os11g0107450,-0.092993536,0.899329839
Os06g0342100,-0.048672163,0.899329839
Os05g0299101,-0.334822717,0.899329839
Os11g0477400,0.36483195,0.899329839
Os06g0484950,-0.046956279,0.899329839
Os12g0428700,0.455914706,1.0
Os06g0137650,-0.252693875,0.899400817
Os01g0844300,-0.312778982,0.899409878
Os01g0759700,0.041603371,0.899409878
Os03g0634400,0.080712466,0.899409878
Os11g0137100,-0.054135624,0.899409878
Os07g0176966,-0.137746126,0.899409878
Os08g0555300,-0.094549732,0.899409878
Os09g0135800,-0.175652576,0.899409878
Os08g0267000,0.189305406,0.899409878
Os07g0693800,-0.123387411,0.899409878
Os06g0690200,0.061044253,0.899409878
Os03g0125300,0.044516205,0.899409878
Os11g0427800,0.48153626,1.0
Os06g0158400,-0.065836663,0.899409878
Os03g0395700,-0.070195291,0.899409878
Os11g0109933,-0.051672182,0.899412024
Os02g0697700,0.04247303,0.899412024
Os08g0529501,0.168271094,0.899412024
Os10g0542700,0.601633322,1.0
Os04g0636100,0.068213571,0.899527458
Os05g0148950,-0.111806551,0.899527458
Os03g0761200,-0.072458746,0.899527458
Os08g0549900,0.255216482,0.899527458
Os07g0494700,-0.117141116,0.899527458
Os03g0738200,-0.066756345,0.899527458
Os04g0250200,0.062590589,0.899573349
Os10g0497300,-0.106016587,0.899573349
Os03g0118900,-0.069973727,0.8995859
Os02g0468400,0.057330903,0.899719705
Os07g0169500,-0.987034566,1.0
Os04g0455650,-0.987034566,1.0
Os09g0255200,-0.987034566,1.0
Os01g0373200,-0.987034566,1.0
Os10g0512001,0.348729084,0.899849329
Os03g0304500,-0.096129856,0.899864203
Os10g0403000,0.1134913,0.899864203
Os04g0550400,0.045362817,0.899864203
Os01g0971200,0.046072268,0.899864203
Os02g0601000,0.251585322,0.899864203
Os02g0314300,-0.105136088,0.899864203
Os10g0579200,0.085440261,0.899901319
Os01g0801100,0.094921331,0.899901319
Os04g0625850,0.327371898,0.899901319
Os12g0117900,-0.196704657,0.900015729
Os11g0666000,-0.125206396,0.900015729
Os03g0421700,0.406663975,0.900015729
Os05g0410100,-0.220696347,0.900032783
Os06g0142500,-0.058901433,0.900032783
Os06g0191200,0.058064479,0.900032783
Os01g0391600,0.147115458,0.90005487
Os06g0102300,-0.042969553,0.900071114
Os08g0548500,-0.987173656,1.0
Os08g0496800,-0.987173656,1.0
Os07g0620700,-0.987173656,1.0
Os02g0820700,0.051164396,0.900092775
Os08g0175200,0.044185302,0.900092775
Os02g0574900,0.05571604,0.900111017
Os10g0508700,-0.095377324,0.900116441
Os12g0228350,0.383757921,0.900116441
Os10g0172600,-0.037641197,0.900116441
Os11g0209200,-0.260807485,0.900116441
Os05g0333200,0.044743065,0.900116441
Os04g0284600,0.0917164,0.900116441
Os05g0476400,-0.239769045,0.900116441
Os01g0756101,-0.454485256,0.900167976
Os02g0218400,-0.064118901,0.900167976
Os04g0290450,0.208180915,0.900217007
Os08g0193700,-0.987272586,1.0
Os04g0428300,-0.987272586,1.0
Os04g0561550,-0.987272586,1.0
Os03g0807150,-0.987272586,1.0
Os01g0615000,0.091260278,0.9002291
Os01g0740400,-0.232305165,0.9002291
Os05g0185700,-0.046457937,0.900234387
Os05g0597200,0.039028027,0.900234387
Os07g0647300,0.061812015,0.900359523
Os01g0788800,-0.2377802,0.900359523
Os09g0366101,-0.456507216,1.0
Os05g0277200,0.089957988,0.900494165
Os08g0224800,-0.046267801,0.900503116
Os07g0471050,0.340798081,0.900503116
Os08g0480500,0.040523216,0.900503116
Os06g0699500,-0.095225699,0.900503116
Os02g0464900,-0.324275468,0.900503116
Os11g0302800,-0.228316287,0.900503116
Os04g0191600,-0.098903815,0.900503116
Os08g0194900,0.186438441,0.900503116
Os06g0700550,-0.172529376,0.900503116
Os03g0229000,0.078490615,0.900503116
Os01g0748100,-0.102389878,0.900503116
Os09g0325220,-0.163585328,0.900503116
Os12g0148700,-0.209588632,0.900503116
Os05g0255600,0.047941643,0.900503116
Os11g0590400,0.070841883,0.900503116
Os02g0730800,0.817338387,1.0
Os02g0175700,-0.334655875,0.900503116
Os02g0778400,0.059182259,0.900503116
Os01g0549100,-0.257738284,0.900547782
Os01g0748300,0.128125455,0.900571304
Os05g0232500,0.051270617,0.900594225
Os01g0764700,-0.088256379,0.900594225
Os02g0737200,-0.145454848,0.900594225
Os02g0725500,0.518985926,1.0
Os02g0307200,0.043637422,0.900594225
Os02g0210600,-0.255152936,0.900594225
Os02g0733900,0.200688803,0.900594225
Os03g0297400,0.069009803,0.900594225
Os02g0218500,0.348131627,0.900594225
Os03g0100040,-0.443212079,0.900594225
Os12g0623600,-0.060398068,0.90059757
Os03g0215400,-0.745829339,1.0
Os03g0364400,-0.060856854,0.900735892
Os01g0733001,0.065968973,0.900735892
Os04g0686500,-0.157246764,0.900740539
Os01g0302100,0.06829413,0.900840034
Os11g0576975,-0.111557647,0.900840034
Os03g0823700,-0.042178244,0.900961066
Os01g0177100,-0.135919188,0.901064105
Os01g0758900,0.149295816,0.901108589
Os10g0476700,-0.042167237,0.901125913
Os03g0821700,0.13156959,0.901125913
Os09g0381100,0.052034226,0.901186774
Os11g0483900,-0.079227253,0.901186774
Os03g0383600,0.4129861,0.901358811
Os07g0229200,0.464778712,0.901474788
Os04g0483400,-0.074908366,0.901521307
Os01g0302900,0.512760343,1.0
Os09g0337500,-0.09111174,0.901676809
Os04g0150500,-0.420063678,1.0
Os06g0210100,0.039225356,0.901695311
Os03g0238000,0.058407534,0.901734464
Os04g0665400,-0.071797872,0.901734464
Os07g0694500,-0.044252688,0.901734464
Os05g0125400,-0.322588171,0.901734464
Os07g0164000,-0.061196734,0.901734464
Os10g0480500,-0.049815239,0.901734464
Os06g0321700,0.064817996,0.901734464
Os06g0215300,-0.043009193,0.901800899
Os11g0102800,-0.054568188,0.901826393
Os10g0563700,-0.091003589,0.901826393
Os07g0164900,-0.060281346,0.901826393
Os11g0490600,0.314152448,0.901826393
Os05g0380900,0.299018779,0.901826393
Os02g0708600,-0.045871604,0.901826393
Os03g0194100,0.062090142,0.901826393
Os03g0404800,-0.472820448,1.0
Os01g0962200,-0.039645492,0.901826393
Os02g0137800,-0.046921618,0.901826393
Os02g0530100,-0.075060229,0.901826393
Os06g0240050,0.762005793,1.0
Os07g0645100,0.04695749,0.901952057
Os06g0239600,0.063899799,0.902005848
Os01g0870300,0.063381066,0.902016992
Os06g0128500,-0.075520779,0.902029907
Os07g0645900,-0.395422604,1.0
Os01g0518800,-0.062902028,0.902261436
Os11g0128700,-0.121371734,0.902261436
Os05g0109400,0.212944456,0.902261436
Os01g0938200,-0.039916733,0.902261436
Os05g0426300,0.046417733,0.902261436
Os04g0530600,0.045081982,0.902261436
Os08g0123300,-0.065635885,0.902261436
Os08g0179150,-0.198893201,0.902261436
Os04g0498101,0.058185776,0.902293633
Os01g0977100,-0.093517068,0.902293633
Os05g0569900,0.513565449,0.902381227
Os06g0102700,-0.254687939,0.902408942
Os06g0178800,0.557523497,1.0
Os12g0568100,-0.457304147,1.0
Os06g0224900,-0.072729086,0.902422295
Os02g0768000,-0.391760033,0.902445455
Os01g0920800,0.806165501,1.0
Os08g0462000,-0.966170472,1.0
Os02g0653850,-0.966170472,1.0
Os02g0773450,-0.966170472,1.0
Os10g0122400,-0.966170472,1.0
Os10g0480350,-0.966170472,1.0
Os10g0351700,-0.966170472,1.0
Os11g0637600,-0.966170472,1.0
Os01g0348800,-0.966170472,1.0
Os12g0576900,0.040188477,0.902718882
Os05g0414800,0.174882654,0.902718882
Os11g0527300,0.135189345,0.902718882
Os01g0302250,0.144482234,0.902718882
Os02g0689600,0.223928028,0.902718882
Os05g0584900,0.238840065,0.902718882
Os10g0407500,-0.301750912,0.902718882
Os12g0547100,0.062615708,0.902718882
Os12g0136600,0.099051285,0.902718882
Os07g0273600,0.055554851,0.902718882
Os03g0709100,-0.267909958,0.902718882
Os01g0850700,0.06092175,0.902758818
Os11g0664800,0.117344672,0.902758818
Os03g0841600,0.090152525,0.902758818
Os05g0227901,-0.218210967,0.902758818
Os06g0731600,-0.041513139,0.902758818
Os11g0602600,-0.074374894,0.902758818
Os02g0577400,-0.25923555,0.902768433
Os07g0409200,-0.507465962,1.0
Os09g0538000,-0.966262609,1.0
Os07g0191500,-0.966262609,1.0
Os07g0136300,-0.966262609,1.0
Os05g0108050,-0.966262609,1.0
Os08g0320051,-0.966262609,1.0
Os02g0812600,-0.966262609,1.0
Os10g0370600,-0.966262609,1.0
Os04g0401400,-0.966262609,1.0
Os01g0109500,0.322498116,0.902832006
Os02g0631000,-0.039462369,0.902898344
Os07g0223700,0.058409463,0.902898344
Os09g0345700,0.120609802,0.902898344
Os02g0803225,0.060368942,0.902898344
Os02g0673500,-0.074928968,0.902898344
Os03g0195900,0.241757633,0.902898344
Os03g0181750,-0.107799874,0.902898344
Os02g0203401,0.535208239,1.0
Os12g0123200,-0.085349146,0.902898344
Os01g0764600,0.082815326,0.902898344
Os06g0286500,-0.10893721,0.902904505
Os04g0117100,-0.04721897,0.902915464
Os01g0230800,-0.175520251,0.902915464
Os07g0482433,-0.966328175,1.0
Os02g0704933,-0.966328175,1.0
Os02g0593100,-0.966328175,1.0
Os02g0549650,-0.966328175,1.0
Os02g0727400,-0.966328175,1.0
Os01g0614400,-0.966328175,1.0
Os04g0664666,-0.966328175,1.0
Os01g0783000,-0.966328175,1.0
Os01g0158100,-0.128988882,0.903001233
Os03g0178000,-0.050453592,0.903139531
Os10g0491450,-0.08828986,0.903139531
Os04g0653600,-0.101495672,0.903139531
Os01g0160700,0.267268105,0.903139531
Os02g0734400,-0.075696756,0.903139531
Os08g0151400,0.055892746,0.903139531
Os07g0471683,0.078438971,0.903141233
Os01g0923000,-0.05664562,0.903141233
Os06g0178601,0.53942751,1.0
Os01g0137300,0.091358522,0.903375987
Os03g0374901,0.109630572,0.903388177
Os08g0359500,0.055034025,0.903415236
Os02g0128800,0.049326973,0.903415236
Os04g0430100,-0.493763643,1.0
Os04g0518400,-0.083996771,0.903465953
Os11g0307500,0.077684401,0.903465953
Os09g0439000,0.104516259,0.903465953
Os10g0135100,0.171874575,0.903465953
Os11g0113100,-0.049928317,0.903465953
Os02g0209900,-0.132946727,0.903465953
Os06g0264900,0.0572015,0.903465953
Os10g0420400,-0.415310763,1.0
Os01g0233100,-0.086829486,0.903465953
Os09g0444800,0.072441519,0.903465953
Os05g0108300,-0.091530771,0.903465953
Os08g0326600,-0.068896231,0.903465953
Os08g0434500,0.123291013,0.903465953
Os02g0160200,0.051320405,0.903465953
Os09g0256100,0.127933634,0.903465953
Os09g0548066,0.264046511,0.903465953
Os12g0107500,-0.081475866,0.903465953
Os11g0123033,-0.056728073,0.903533616
Os11g0447300,0.091753612,0.903566154
Os08g0180400,-0.11481669,0.903566154
Os01g0746200,0.042955238,0.903566154
Os01g0685650,-0.095455098,0.903566154
Os02g0102850,-0.060809655,0.903566154
Os11g0606600,-0.257963736,0.903566154
Os09g0478600,0.075053013,0.903579996
Os07g0267400,0.044086245,0.903579996
Os08g0145600,-0.060639747,0.903579996
Os03g0284600,-0.14129102,0.903579996
Os08g0205800,0.083891892,0.903579996
Os05g0497675,0.112505424,0.903579996
Os04g0685151,0.289479497,0.903579996
Os09g0328066,-0.064451836,0.903717167
Os06g0474900,-0.042497548,0.903741538
Os02g0230100,-0.043664434,0.903942455
Os02g0550500,-0.440170566,1.0
Os09g0478000,-0.306347442,0.904196194
Os05g0426000,-0.510063396,1.0
Os02g0433900,0.106047118,0.904240236
Os01g0765600,-0.07126812,0.904240236
Os03g0320850,0.246442924,0.904394295
Os01g0740700,0.21475725,0.904394295
Os11g0605900,-0.070295884,0.904511086
Os05g0382900,-0.072922338,0.904511086
Os07g0549300,-0.051437612,0.904511086
Os08g0107650,-0.23773517,0.904641319
Os08g0265500,-0.043821206,0.904641319
Os07g0458700,-0.074716837,0.904641319
Os01g0505500,0.13673303,0.904641319
Os02g0689800,0.040709334,0.904641319
Os12g0535300,0.049993906,0.904641319
Os11g0703400,0.059154615,0.904641319
Os04g0690451,-0.281393908,0.904641319
Os04g0693100,-0.104542738,0.904641319
Os02g0137200,-0.099120988,0.904641319
Os03g0155000,-0.347767116,0.904641319
Os01g0148050,0.044282067,0.904641319
Os08g0496600,0.097297363,0.904641319
Os04g0588350,0.216060714,0.904641319
Os05g0187500,0.115357277,0.904641319
Os02g0698100,0.053148019,0.904641319
Os04g0452700,0.052699026,0.904641319
Os02g0644400,0.307124646,0.904641319
Os01g0851100,-0.074465572,0.904641319
Os03g0370800,-0.105340245,0.904641319
Os08g0451400,0.041107659,0.904641319
Os04g0519912,0.042654811,0.904641319
Os10g0567500,-0.085319767,0.904727501
Os06g0542100,0.053926041,0.904866676
Os06g0638000,0.037323805,0.904895138
Os04g0443801,-0.498834607,0.905041342
Os06g0325500,0.041051357,0.905060373
Os05g0498800,-0.054330702,0.905060373
Os06g0164000,-0.052464803,0.905060373
Os04g0565200,0.173246822,0.905070692
Os02g0310400,-0.075365564,0.905070692
Os03g0809700,-0.064070426,0.905070692
Os04g0514600,0.085533915,0.905070692
Os01g0323600,0.259065792,0.905070692
Os08g0520500,0.048239855,0.905070692
Os11g0293900,-0.045246072,0.905070692
Os02g0824300,-0.05044602,0.905070692
Os01g0888300,0.10215645,0.90518936
Os07g0229800,-0.087545876,0.905220319
Os04g0670600,-0.055565285,0.905220319
Os01g0558500,-0.052802869,0.905220319
Os11g0444900,-0.717238269,1.0
Os03g0593700,0.053922632,0.905270187
Os12g0624800,-0.104656318,0.905306964
Os05g0105100,-0.052238168,0.905306964
Os08g0494000,0.067140848,0.905333433
Os04g0513100,-0.304677073,0.905333433
Os01g0896700,-0.064857979,0.905345926
Os02g0824600,-0.170770185,0.905348337
Os05g0339200,0.051298558,0.905348337
Os06g0708700,-0.053754212,0.905348337
Os03g0300700,-0.091073957,0.905348337
Os08g0427550,-0.326912308,0.905348337
Os09g0380966,0.446643047,1.0
Os11g0581900,-1.089077002,1.0
Os10g0452300,-1.089077002,1.0
Os01g0653601,-1.089077002,1.0
Os11g0139600,-1.089077002,1.0
Os01g0729950,-1.089077002,1.0
Os01g0272650,-1.089077002,1.0
Os05g0376200,-1.089077002,1.0
Os07g0117600,-1.089077002,1.0
Os11g0134400,0.226778774,0.905436194
Os04g0224000,-0.056868575,0.905437224
Os06g0611150,0.062007087,0.905437224
Os07g0484401,0.215082726,0.905437649
Os07g0605200,-0.079790331,0.905437649
Os06g0308800,0.040608348,0.905437649
Os02g0140101,0.05116428,0.905437649
Os04g0347400,0.225024255,0.905486709
Os03g0793600,-0.096997694,0.905486709
Os01g0582400,-0.038611262,0.905486709
Os01g0140700,-0.086751309,0.905486709
Os02g0453100,0.165791182,0.905486709
Os03g0562000,-0.043953096,0.905486709
Os11g0112650,0.107981627,0.905486709
Os09g0380200,0.060175771,0.905499229
Os02g0504850,-0.506345192,1.0
Os03g0348200,-1.089356289,1.0
Os07g0188000,-1.089356289,1.0
Os01g0160200,-1.089356289,1.0
Os07g0479400,-0.077002635,0.905885255
Os04g0486600,0.063223658,0.906040631
Os05g0136100,0.137819858,0.906195427
Os03g0280800,-0.255304911,0.906227195
Os06g0497600,0.074247438,0.906227195
Os02g0699600,0.059481819,0.906227195
Os03g0193225,0.052363322,0.906227195
Os02g0189566,-0.33632675,0.906235883
Os09g0497400,0.043851282,0.906239956
Os01g0127500,-1.089554524,1.0
Os07g0654800,-1.089554524,1.0
Os08g0556450,-1.089554524,1.0
Os05g0320800,0.040059393,0.906240025
Os08g0515000,0.229306538,0.90625623
Os05g0470800,-0.061242055,0.90625623
Os10g0569300,0.044459374,0.90625623
Os08g0213400,-0.058585934,0.906261951
Os05g0420750,-0.080529232,0.906261951
Os06g0211300,0.037614806,0.906261951
Os06g0731300,0.057414048,0.906362993
Os11g0604900,-0.277063387,0.906362993
Os06g0700000,-0.04947324,0.906362993
Os06g0679800,-0.054433404,0.906377933
Os01g0612900,-0.042638021,0.906455825
Os05g0489800,-0.082417227,0.906485334
Os03g0438900,-0.210762276,0.906556086
Os10g0104800,0.481284247,1.0
Os06g0700500,0.041623634,0.906587636
Os04g0129300,-0.086941107,0.906587636
Os10g0205300,-0.058759116,0.906587636
Os04g0644200,-0.123837547,0.906587636
Os03g0267000,-0.375783071,0.906587636
Os08g0112000,-0.06175598,0.906587636
Os12g0534400,-0.084096238,0.906587636
Os05g0518200,-0.162498054,0.906587636
Os04g0670200,0.058970511,0.906674464
Os03g0672700,0.042119452,0.906674464
Os02g0669900,-0.067059053,0.90674512
Os08g0337100,-0.084474888,0.90674512
Os04g0604000,0.191699463,0.906786705
Os06g0192000,0.369419387,0.906797407
Os10g0524500,0.444931975,1.0
Os12g0605500,0.068356555,0.906873898
Os02g0495900,0.04992063,0.906873898
Os07g0676600,-0.095367806,0.906881256
Os08g0448100,-0.111238876,0.906927967
Os02g0126200,0.479093006,1.0
Os07g0143600,-0.065409896,0.907044934
Os09g0488600,0.112609124,0.907044934
Os08g0520200,0.125939397,0.907092756
Os02g0540700,0.106087112,0.907095255
Os04g0442100,-0.048740861,0.907095255
Os01g0691050,-0.172988905,0.907095255
Os07g0133500,-0.253411852,0.907162169
Os02g0187700,0.053392488,0.907162169
Os09g0103100,-0.420091948,1.0
Os04g0457100,-0.71541384,1.0
Os09g0420100,0.059794467,0.907410592
Os11g0102700,-0.064122696,0.907416572
Os08g0359600,-0.054257943,0.907416572
